,Date,Text
1296,2018-11-15,"First Lady Margaret Kenyatta has this morning met and held discussions with her Zimbabwean counterpart H.E. First Lady Auxillia Mnangagwa at State House, Nairobi."
1297,2018-11-12,"President @UKenyatta yesterday joined other leaders for the opening plenary of the #ParisPeaceForum which was addressed by French President Emmanuel Macron, German Chancellor Angela Merkel, UN Secretary-General Antonio Guterres, and the Founder of SheSays India, Trisha Shetty."
1298,2018-11-11,"President @UKenyatta speaks at length about his administration's #Big4Agenda, #Kenya's active role in the war against terrorism and violent extremism and #Kenya's trade with China | Courtesy of @FRANCE24"
1299,2018-11-11,"President @UKenyatta with @AUC_MoussaFaki, Secretary-General of the #OECD @A_Gurria and Mrs. Lulu Quintana de Gurría when he arrived at the @MuseeOrsay in Paris, #France, for a dinner hosted by French President @EmmanuelMacron ahead of the official opening of the #PeaceForum"
1300,2018-11-05,President @UKenyatta has encouraged Kenyan students studying in China🇨🇳to do their best and uphold integrity in both their course work and stay in the country.
1301,2018-11-05,President @UKenyatta today asked China🇨🇳to give  preferential treatment to goods from #Africa as it continues opening up its vast market to the rest of the world #CIIE2018 | 
1302,2018-11-05,"The President cited the ongoing construction of the SGR, the rise of China as Kenya's leading trade partner and the over 200 Chinese companies operating in Kenya as an illustration of the strong partnership between the two nations #CIIE2018"
1303,2018-11-05,"While inviting Chinese companies to invest more in Kenya, the President termed the relationship between Kenya🇰🇪and China🇨🇳 as being strong #CIIE2018"
1304,2018-11-05,"President @UKenyatta gives his keynote address at the official opening of the first China International Import Expo in Shanghai, China #CIIE2018"
1305,2018-11-04,President @UKenyatta expressed his appreciation to President Xi Jinping of China🇨🇳 for initiating the process of opening up the Chinese markets to Kenya’s🇰🇪 exports and for ensuring that there is a mutual beneficial economic model for Africa #CIIE2018
1306,2018-11-04,"President Uhuru Kenyatta and his Chinese counterpart Xi Jinping lead their respective delegations in bilateral talks in #Shanghai, China🇨🇳 geared towards promoting economic and trade exchange and cooperation between the two countries #CIIE2018"
1307,2018-11-04,"President @UKenyatta meets with President of China H.E. Xi Jinping in #Shanghai, China ahead of the inaugural China International Import Expo (CIIE) at the invitation of President Xi #CIIE2018"
1308,2018-11-01,"#Kenya has been ranked alongside Afghanistan, Djibouti, China, Azerbaijan, India, Togo, Côte d’Ivoire, Turkey and Rwanda as countries with the most notable improvement in the 2019 Doing Business report by @WorldBank #DoingBiz"
1309,2018-10-28,"Today marks a historic day for Kenya and a great milestone for our country's efforts to enhance trade, commerce and people-to-people relations between our nation and the United States of America #KQDirectFlight #KQNBONYC"
1310,2018-10-25,"President @UKenyatta joins over 5,000 entrepreneurs, global investors, African leaders from both the public and private sector via video link, for the fourth annual Tony Elumelu Foundation (TEF) Entrepreneurship Forum 2018 in Lagos Nigeria @TonyElumeluFDN | #TEFforum2018"
1311,2018-10-20,"@kdfinfo are serving us bravely in Somalia as part of an AU force that is fighting terrorists to bring peace to our region. We recognize the hardships of war, &amp; the sacrifices, in blood &amp; life, that they have made; we thank them for their service ~H.E @UKenyatta #MashujaaDay2018"
1312,2018-10-19,"President Geingob appreciated #Kenya’s contribution to #Namibia’s liberation struggle &amp; recognized the sacrifice #Kenya has made by sending peace keeping troops to #Namibia. President Geingob will tomorrow join Kenyans in marking #MashujaaDay2018 at Bukhungu Stadium, #Kakamega"
1313,2018-10-19,"President @UKenyatta commended President Geingob’s transformational and visionary economic agenda under the Harambee Prosperity Plan, noting that it resonates well with Kenya's #Big4Agenda #KenyaNamibiaRelations | @hagegeingob @WilliamsRuto"
1314,2018-10-19,President @UKenyatta expressed satisfaction with the engagement between the foreign ministers of #Namibia and #Kenya in the last three months that led to the inauguration of the Joint Commission for Co-operation #KenyaNamibiaRelations | @hagegeingob @WilliamsRuto
1315,2018-10-19,"President @UKenyatta also urged #Namibia to explore the possibility of engaging in new areas including co-operation in marine and fisheries development, mining, expansion of bilateral trade and investment, as well as in sports and culture #KenyaNamibiaRelations | @hagegeingob"
1316,2018-10-19,"President @UKenyatta noted that the signing of the three agreements presents new opportunities and partnerships, as well as gives traction to bilateral relations between #Kenya and #Namibia #KenyaNamibiaRelations | @hagegeingob @WilliamsRuto"
1317,2018-10-19,"#Kenya and #Namibia today signed three key agreements that will bolster the two nation's co-operation in tourism, youth and political consultations #KenyaNamibiaRelations | @hagegeingob @WilliamsRuto"
1318,2018-10-19,"President @UKenyatta and @FirstLadyKenya receive H.E. President Hage Geingob of #Namibia and H.E. the First Lady of Namibia, Monica Geingos at State House, Nairobi | #KenyaNamibiaRelations @hagegeingob @KalondoMonica @FLON_Namibia @WilliamsRuto"
1319,2018-10-14,"President @UKenyatta today announced that #Kenya will not pull its soldiers out of #Somalia until the troubled country achieves peace, stability &amp; security. The President spoke during the 7th annual #KDFDay2018 at Kenyatta Barracks in Gilgil #NakuruCounty"
1320,2018-10-14,"On the 19th of October 2018, President @UKenyatta will receive Namibian President His Excellency Hage Geingob who will be in the country for a State Visit #PressBriefing"
1321,2018-10-12,"Ms @KanzeDena, who has been acting in the same position for the last 3 months, takes over from Mr Manoah Esipisu who was appointed Kenya's High Commissioner to the United Kingdom in July this year."
1322,2018-10-09,"President @UKenyatta bids farewell to the outgoing High Commissioner of #Canada to Kenya, Amb. Sara Hradecky and the outgoing High Commissioner of #Rwanda to Kenya, Amb. James Kimonyo."
1323,2018-09-29,We pray God to grant families of the departed grace to bear with the loss of their loved ones as #Indonesia🇮🇩and the world work to overcome this tragedy.
1324,2018-09-29,"Our thoughts and prayers go out to the people of #Indonesia, who have been Kenya’s steadfast partners and friends since independence. Kenya stands with Indonesia 🇮🇩and we will help in any way we can."
1325,2018-09-29,I am deeply dismayed by the news of a devastating earthquake and resultant tsunami that struck Sulawesi in #Indonesia 🇮🇩yesterday leading to loss of lives and destruction of property ~President @UKenyatta
1326,2018-09-27,President @UKenyatta meets top business people from Canada #Big4Agenda #UNGA
1327,2018-09-27,President @UKenyatta and President @PaulKagame of #Rwanda meet on the sidelines of the 73rd session of #UNGA
1328,2018-09-26,"And it is with this in mind that Kenya and Canada will be co-hosting the first ever Global Conference on Sustainable Blue Economy in November this year, in Nairobi - H.E. @UKenyatta #UNGA"
1329,2018-09-26,We have reached out to our partners in Switzerland and the United Kingdom to take action against transfers of illegal proceeds of corruption to their banking and financial systems. We will pursue more such bilateral agreements - H.E. @UKenyatta #UNGA
1330,2018-09-26,"I appeal to you, neighbours, donors, international agencies and friends of South Sudan all to redouble your efforts and support this cause end the suffering of the children, women and men of South Sudan - H.E. @UKenyatta #UNGA"
1331,2018-09-26,Today we call upon all of you to join us in this endeavor for peace and stability in South Sudan - H.E. @UKenyatta #UNGA
1332,2018-09-26,Kenya is proud to have walked with Sudan and South Sudan in their pursuit of peace and stability. We have always known and firmly believe that the constancy of our effort would yield the fruit of a prosperous and free South Sudan - H.E. @UKenyatta #UNGA
1333,2018-09-26,"In building peace there are no silver bullets, the process of bring stability and peace to South Sudan requires commitment to walk closely with the South Sudanese parties particularly now after the signing of the revitalized peace agreement - H.E. @UKenyatta #UNGA"
1334,2018-09-26,What the international community is doing with Somalia is not good enough - H.E. @UKenyatta #UNGA
1335,2018-09-26,"In Somalia, a historic chapter on Africa’s will to peace and security is being written. We appreciate the partners standing with the region but the job is not yet done - H.E. @UKenyatta #UNGA"
1336,2018-09-26,"We have never wavered. Kenyans have lost lives and property in pursuit of peace and stability in Somalia, and we appreciate our regional and international colleagues and partners - H.E. @UKenyatta #UNGA"
1337,2018-09-26,"In Somalia, AMISOM is a unique regional effort that has deeply degraded one of al Qaeda’s most ambitious affiliates. Kenya has been part of this journey from the start - H.E. @UKenyatta #UNGA"
1338,2018-09-26,"The fragility of our world is also manifest in instability and conflicts, as in the case of both Somalia and South Sudan - H.E. @UKenyatta #UNGA"
1339,2018-09-26,I have no doubt that the experience from your distinguished career in the service of the Republic of Ecuador will be invaluable to your new responsibility - H.E. @UKenyatta
