,Date,Text
9190,2017-08-13,And that our mothers and sisters have an expanded post-natal healthcare as they bring forth the future generations of Kenyans - @MEsipisu
9191,2017-08-13,The President has also committed to ensuring our elderly live dignified lives in their sunset years - @MEsipisu
9192,2017-08-13,"Especially for our youth, and that is why he has committed to cutting the cost of living - @MEsipisu"
9193,2017-08-13,That is why he has committed to the creation of 6.5 million new jobs - @MEsipisu
9194,2017-08-13,"In the next 5 years, he intends to make sure that every Kenyan -
 young men &amp; women, in particular - feels the full effect of our progress."
9195,2017-08-13,"But, as the President has made clear, there is work to be done."
9196,2017-08-13,These are achievements of which we can all be proud - @MEsipisu
9197,2017-08-13,"...and to markets for the goods and services we have to offer -
 @MEsipisu"
9198,2017-08-13,"We have seen record investment in roads and in the Madaraka Express, connecting Kenyans to one another..."
9199,2017-08-13,An extra 3 million households have been connected to the grid.
9200,2017-08-13,"We have achieved successes in education, in health, in agriculture, and in power - @MEsipisu"
9201,2017-08-13,"On the campaign trail, President Kenyatta often spoke about the foundation for prosperity that had been laid in his first term - @MEsipisu"
9202,2017-08-13,It’s now time for us all to get back to work and move this country forward - @MEsipisu
9203,2017-08-13,"It remains for us to reflect on the results, and to unite in building the country - @MEsipisu"
9204,2017-08-13,Kenyans have made their choice: they have chosen President Kenyatta’s vision of progress and prosperity and transforming Kenya - @MEsipisu
9205,2017-08-13,The arguments have been heard.
9206,2017-08-13,"Now, the campaign is over."
9207,2017-08-13,"This has been a long campaign: day after day, we have argued about the state of the nation and debated different visions of Kenya’s future."
9208,2017-08-13,"You showed your faith in democracy, and in our country. Thank you - @MEsipisu"
9209,2017-08-13,"Especially the ordinary Kenyan who stood in line, who cast her vote peacefully and who waited so patiently to hear these results - @MEsipisu"
9210,2017-08-13,Let me start by thanking everyone who participated in the election - @MEsipisu
9211,2017-08-13,Welcome to the first post-election briefing. I trust you are well rested - @MEsipisu
9213,2017-08-13,"Spokesperson’s briefing, State House, Nairobi, Sunday, 13th August 2017"
9247,2017-07-25,SPOKESPERSON’S STATEMENT
9269,2017-07-17,PRESIDENT’S DIARY: President Kenyatta to visit 14 counties in a week
9271,2017-07-14,May God comfort and give fortitude to the family during this trying moment.
9272,2017-07-14,"He was a very humble yet firm public servant who never shied away from stating what he felt was of importance to the country,"
9273,2017-07-14,"Amb. Kiplagat will be remembered as a committed, dedicated and courageous person who was passionate in serving the country."
9274,2017-07-14,"President Uhuru Kenyatta has mourned Ambassador Bethuel Kiplagat, describing him as a great  Kenyan diplomat and a refined peace crusader."
9275,2017-07-13,"... to assist in delivering a peaceful, transparent and timely vote next month."
9276,2017-07-13,...and will seek to ensure that the elections take place as gazetted on 8th August by doing all within their power...
9277,2017-07-13,...that they will categorically pledge acceptance of the results of the 2017 Presidential ballot...
9278,2017-07-13,It is now imperative that former prime minister Raila Odinga and other opposition challengers reassure the people of Kenya...
9279,2017-07-13,I plead with media houses not to accept opposition hogwash without question.
9280,2017-07-13,... in the publication of inflammatory remarks in line with their responsibility to serve the public interest.
9281,2017-07-13,We would urge that all media houses seek to rigorously challenge such proclamations and apply due diligence...
9282,2017-07-13,... an inciteful and reckless conspiracy that jeopardises vital public faith in our institutions and democratic processes.
9283,2017-07-13,We would like to categorically state that the groundless claims that there is a strategy in place to manipulate the elections amounts to...
9284,2017-07-13,"We find allegations contrary by his opponents to be mischievous, baseless and absolutely laughable."
9285,2017-07-13,4.   The President has publicly unequivocally committed to accepting election results.
9286,2017-07-13,...including politically and through the fiscal process.
9287,2017-07-13,3.   President Kenyatta is a staunch supporter of our democratic institutions and has supported them fully...
9288,2017-07-13,"2.   The President has committed to peaceful, free, fair, transparent and credible elections."
9289,2017-07-13,1. President Kenyatta has repeatedly reassured Kenyans and the IEBC of his commitment to elections are on 8 August 2017 as determined by law
9290,2017-07-13,There are four fundamental matters to make clear:
9291,2017-07-13,Those who call themselves architects of democracy in our country would be expected to understand this.
9292,2017-07-13,... is a commitment and promise to the country that they will accept the results of elections on August 8th – the will of Kenyan people.
9293,2017-07-13,The one statement that Kenyans are demanding of all candidates in the elections – from MCA to President...
9294,2017-07-13,"... than that of dictating how, when and where they run their affairs."
9295,2017-07-13,With the most recent one being that they must be included in the tender committee to procure ballot papers for the forthcoming elections.
9296,2017-07-13,"At the same time, they continue to make demands without reason or logic."
9297,2017-07-13,"... all aimed at influencing, dictating and even stopping the elections from happening."
9298,2017-07-13,It should be noted that they have so far filed more than 30 cases in our courts of law which we believe to be frivolous and without merit...
9299,2017-07-13,... his opponent and his cronies continue to work hard to attempt to derail preparations for the August 8th elections.
9300,2017-07-13,While the President has been campaigning across the country for his re–election to retain leadership and continue transforming Kenya...
9301,2017-07-13,"... to be on record that he shall accept the will of Kenyan voters on August 8th 2017, whatever that may be."
9302,2017-07-13,"In his many meet–the–people tours and re–election campaign stops across the country President @UKenyatta has been, and continues..."
9303,2017-07-13,"... fair, transparent and credible electoral process where the will of Kenyans is exercised."
9304,2017-07-13,The wild assertions are intended to wilfully undermine public confidence in our democratic system required to ensure an incident-free...
9305,2017-07-13,We are surprised and shocked at the baseless and laughable allegations made by one of the President’s challengers on 11th July 2017.
9306,2017-07-13,Our Destiny with August 8 Is Enshrined In Our Constitution.
9307,2017-07-13,"STATE HOUSE STATEMENT IN RESPONSE TO OPPOSITION COMMENTS OF 11 JULY 2017
 "
9308,2017-07-12,...this incident reminds us of the dedication &amp; hard work of journalists to ensure that the messages in this electoral period reach Kenyans.
9309,2017-07-12,While the President is happy to hear that the journalists and pilot are recovering well in hospital...
9310,2017-07-12,"Just yesterday, President Kenyatta spoke to one of the journalists, Joseph Njane Gatete, in an interview at State House, Nairobi."
9311,2017-07-12,"President Uhuru Kenyatta has learnt with shock, the news of the plane crash this afternoon of Citizen TV and Radio Citizen journalists."
9312,2017-07-11,"President Kenyatta to visit Homa Bay, Kisumu, to emphasise ‘Strong Economic foundations’ under Jubilee"
9313,2017-07-10,"STATEMENT ON WAIVER OF LOANS OWED TO AFC BY DISTRESSED FARMERS IN KAJIADO, BARINGO AND NAROK COUNTIES"
9314,2017-07-09,"PUBLIC INFORMATION UPDATE ON THE PASSING OF INTERIOR C.S. MAJ. GEN. (RTD) JOSEPH NKAISSERY, EGH"
9315,2017-07-08,The President will later address a rally in Kabartonjo town before proceeding to Marigat where he will meet and address supporters.
9316,2017-07-08,The President will start his tour of the County with an attendance at AIC Kabartonjo for a Church service.
9317,2017-07-08,President @UKenyatta will tomorrow visit Baringo County on a meet-the-people tour.
9318,2017-07-08,"President's Statement
https://t.co/DQhu5OzKst"
9319,2017-07-08,The country will be updated as more information becomes available - Joseph Kinyua
9320,2017-07-08,Gen. Nkaissery passed on at Karen Hospital in Nairobi a few hours after being admitted for a check-up - Joseph Kinyua
9321,2017-07-08,It is with deep sorrow and shock that we announce the sudden passing on of Interior CS Retired General Joseph Nkaissery - Joseph Kinyua
9322,2017-07-08,STATEMENT ON THE PASSING ON OF INTERIOR CS GEN. JOSEPH NKAISSERY
9323,2017-07-04,"Addressing residents of Ekalakala, Machakos County: "
9324,2017-07-01,LIVE: Kibwezi
9325,2017-06-30,LIVE: Mwingi Rally
9326,2017-06-30,President Kenyatta mourns veteran politician GG Kariuki as a pragmatic leader
9327,2017-06-30,President Kenyatta mourns veteran politician GG Kariuki as a pragmatist leader
9328,2017-06-29,"Siakago, Embu County rally"
9329,2017-06-28,LIVE: Kerugoya
