Date,Text,Label
3/13/2015,"CS@AMB_Mohammed: On trade, Kenya imports goods worth Kshs. 83.7 b from Japan while exporting Kshs. 2.7 worth of goods",Unrelated
3/13/2015,"Held talks with Mr. Dashiro Yamagiwa, Japan's state Minister of Economy, Trade and Industry (METI)",Away
3/13/2015,"Amb. Lazarus Amayo, Kenya's High Commissioner to the United Kingdom, at letters of credence presentation yesterday.",Unrelated
3/12/2015,CS@AMB-Mohammed: The President will also tour development projects &amp; attend a business forum with Japanese investors,Unrelated
3/12/2015,CS@AMB-Mohammed: @Kenyatta will attend the UN Conference on Disaster Risk Reduction in Sendai Japan,Unrelated
3/12/2015,CS@AMB-Mohammed: Today receiving H.E President Uhuru Kenyatta on his arrival in Tokyo Japan,Away
3/12/2015,"@Karanjakibicho discuss matters of mutual interest with Amb Hana Goder, Charge D'Affairs in Israeli Embassy, Nairobi.",Unrelated
3/9/2015,"@twittinibra: Otieno in Egypt, Wafula in Ireland...",Unrelated
3/5/2015,CS @AMB_A_Mohammed when she hosted Japan Special Envoy for UN Affairs Amb. Seichi Kondo in her office.,Unrelated
3/3/2015,@MFA_Austria: SG @LinhartBMEIA met the Principal Secretary of the @ForeignOfficeKE of Kenia @Karanjakibicho in Vienna,Away
2/26/2015,@Kijomba It is Richard Lemoshira Moi in Algeria. John Lanyasunya went to Canada. There was a change!,Unrelated
2/26/2015,@UKenyatta addressing East African students during the official opening of  Kenya Embassy in Algeria. @AMB_A_Mohammed,Unrelated
2/26/2015,"@UKenyatta is received by Kenyan Amb. to Algeria, R. M. Lemoshira &amp; staff during official opening of Kenya Mission.",Unrelated
2/25/2015,"Kenya, Algeria sign cooperation pact on oil, gas",Unrelated
2/25/2015,Kenya and Algeria sign pact to boost cooperation in oil sector,Unrelated
2/25/2015,@AMB_A_Mohammed: Kenya also signed MoU between the Foreign Service Institute Institute of Diplomacy &amp; International Relations of Algeria,Unrelated
2/25/2015,"H.E @UKenyatta addresses the media after a meeting with the Algerian President, Abdelaziz Bouteflika. @AMB_A_Mohammed",Unrelated
2/25/2015,"H.E @UKenyatta addresses the media after a meeting with the Algerian President, H.E Abdelaziz Bouteflika.",Away
2/25/2015,@AMB_A_Mohammed:We welcome Algerian investors to explore opportunities for investment in the area of oil.,Unrelated
2/25/2015,"@AMB_A_Mohammed:As Kenya looks forward to commercial exploitation of its oil resources, we look forward to learning from Algeria’s expertise",Unrelated
2/25/2015,"@AMB_A_Mohammed: Kenya has signed MoU with Algeria to promote bilateral cooperation in the field of oil, gas &amp; power.",Unrelated
2/25/2015,"H.E. @UKenyatta in talks with the Algerian President, Abdelaziz Bouteflika in Zeralda, Algiers.",Away
2/25/2015,"H.E @UKenyatta meets with H.E Abdelaziz Bouteflika, President of the People's Democratic Republic of Algeria.",Away
2/25/2015,H.E @UKenyatta and PM Abdelmalek Sellal witnessing signing of MoU and Bilateral Agreement between Kenya and Algeria. ,Unrelated
2/25/2015,H.E. @UKenyatta &amp; Algerian Prime Minister Abdelmalek Sellal witnessing the signing of MOUs &amp; an Agreements.,Unrelated
2/25/2015,"H.E @UKenyatta with Abdelkader Bensalah, Speaker of the Council of Nation of People's Democratic of Algeria.",Unrelated
2/25/2015,CS @AMB_A_Mohammed arrives in Algiers with H.E. @UKenyatta  who is on a 3-day State visit to Algeria.,Away
2/24/2015,"President @UKenyatta arrives in Algiers, Algeria on a state visit. He was greeted by a 21 gun salute.",Away
2/22/2015,CS @Amb_A_Mohammed: Commended Germany for pledging $90 m to assist the Somalia peace process,Unrelated
2/22/2015,CS @Amb_A_Mohammed: Acknowledged contribution of Germany to peace and security initiatives in the Horn of Africa,Unrelated
2/22/2015,CS @Amb_A_Mohammed: Germany allocated EUR 300m in support of Kenya’s Medium Term Plan II for the period 2014-2017,Unrelated
2/22/2015,CS @Amb_A_Mohammed: Affirmed Kenya’s commitment to deepening bonds of friendship and cooperation with Germany,Unrelated
2/22/2015,"CS @Amb_A_Mohammed: with H.E Dr. Walter-frank Steinmeier, Minister for Foreign Affairs of Germany for bilateral talks",Unrelated
2/22/2015,"CS @Amb_A_Mohammed receives H.E Dr. Walter-frank Steinmeier,Minister for Foreign Affairs of Germany @ Ministry HQs",Receive
2/21/2015,@GermanyinKenya: Karibu #Kenya Waziri! German Foreign Minister Steinmeier just landed in #Nairobi. @GermanyDiplo,Unrelated
2/20/2015,H.E. @UKenyatta chaired a meeting between H.E Salva Kiir &amp; former S. Sudan detainees,Unrelated
2/20/2015,@AMB_A_Mohammed with H.E @UKenyatta &amp; DP @WilliamsRuto when they met H.E Salva Kiir &amp; former S. Sudan detainees,Unrelated
2/20/2015,South Sudan President H.E. Salva Kiir attended the #EACSummit as a special guest &amp; observer. cc @AMB_A_Mohammed,Unrelated
2/20/2015,@AMB_A_Mohammed chats with EAC Sec. Gen. Richard Sezibera &amp; Rwandan Foreign Affairs Minister @LMushikiwabo #EACSummit,Unrelated
2/20/2015,@GermanyinKenya: Waziri wa Mambo ya Nje wa #Germany kesho atafika #Kenya. Lengo la ziara ni kuimarisha urafiki wetu @SwahiliHub @radiomaisha,Unrelated
2/13/2015,"CS @Amb_A_Mohammed in talk with Ms. Nirmala Sitharaman, India’s Minister of State for Commerce &amp; Industry.",Receive
2/12/2015,"CS @Amb_A_Mohammed: Under the LCOs requirements, not less than 75% of project material must be sourced from India",Unrelated
2/12/2015,CS @Amb_A_Mohammed: Urged Indian government to review requirements under the Lines of Credit (LCOs) agreements,Unrelated
2/12/2015,CS @Amb_A_Mohammed: Attending the Seventh Session of the Kenya &amp; India Joint Trade Committee (JTC),Unrelated
2/12/2015,"CS @Amb_A_Mohammed: While welcoming this growth, noted with concern that trade was tilted heavily in India's favour",Unrelated
2/12/2015,"CS @Amb_A_Mohammed: Held talks with Ms. Nirmala Sitharaman, India’s Minister of State for Commerce &amp; Industry",Unrelated
2/12/2015,CS @Amb_A_Mohammed: Assured Indian investors that Kenya is open &amp; conducive to business,Unrelated
2/12/2015,CS @Amb_A_Mohammed: Urged Indian investors to initiate value addition projects in Kenya to help bridge trade deficit,Unrelated
2/12/2015,CS @Amb_A_Mohammed: The trade imbalance between Kenya and India was valued at Kshs. 2.5 billion at the end of 2013,Unrelated
2/12/2015,CS @Amb_A_Mohammed: Decried the unacceptably high trade imbalance between India and Kenya,Unrelated
2/12/2015,"CS @Amb_A_Mohammed: Mr. Mr. Rajeev Mehrotra, Chairman of the Confederation of India the addresses business forum",Unrelated
2/12/2015,"CS @Amb_A_Mohammed: Mr. Vinay Kumar, Joint Secretary, Ministry of External Affairs of India addresses business forum",Unrelated
2/12/2015,CS @Amb_A_Mohammed: Forum provided a platform to network and exchange business ideas with Indian investors,Unrelated
2/12/2015,CS @Amb_A_Mohammed: Held a fruitful meeting with members of the Confederation of Indian Industry,Unrelated
2/12/2015,"CS @Amb_A_Mohammed: With Mr. Vinay Kumar, Joint Secretary, India's Ministry of External Affairs",Unrelated
2/12/2015,CS @Amb_A_Mohammed: The JTC is responsible for bilateral trade matters between India and Kenya,Unrelated
2/12/2015,CS @Amb_A_Mohammed: In New Delhi for the Seventh meeting of the Kenya &amp; India Joint Trade Committee (JTC),Away
2/12/2015,"CS @Amb_A_Mohammed: New Delhi, India, with Kenya’s High Commissioner to India Amb. Florence Weche",Unrelated
2/11/2015,"Kenya's Parliamentary Committee on Transport, Public Works &amp; Housing with Mission staff during recent visit to Kuwait",Unrelated
2/11/2015,"@GermanyinKenya: #Nairobi honored as Africa's ""Most Intelligent Community"". Innovation puts Nairobi on top spot worldwide  @kenyavision2030",Unrelated
2/10/2015,@amb_a_mohammed with Sheikh N. A Al Thani of National Group of Companies of Qatar keen to invest in local real estate,Unrelated
2/9/2015,@amb_a_mohammed: IGAD &amp; international community must sustain political &amp; diplomatic support for S. Sudan's recovery.,Unrelated
2/9/2015,@amb_a_mohammed: S.Sudan peace process has made strides &amp; trans'l govt of national unity must be in place by 9.7.2015,Unrelated
2/9/2015,"@amb_a_mohammed: S. Sudan faces serious humanitarian crisis; 2m internally displaced, 500,000 as refugees &amp; estimated 6.4m are food insecure",Unrelated
2/9/2015,@amb_a_mohammed joint IGAD/UN-OCHA convened High Level Event on the Humanitarian crisis in South Sudan.,Unrelated
2/9/2015,"CS @AMB_A_Mohammed  with Vladimir Makei Minister of Foreign Affairs of Belarus during a meeting in Munich, Germany.",Unrelated
2/9/2015,@amb_a_mohammed: On S. Sudan; grateful that crisis has received the necessary world attention &amp; generous pledges.,Unrelated
2/9/2015,"CS @amb_a_Mohammed: Trade with Norway continues to rise. Volume &amp; value however low; in 2012, Kenya exports worth Sh.1.8b; imports Sh.2.6b.",Unrelated
2/9/2015,@amb_a_mohammed: Happy on Norway's keen interest in political and socio-economic developments in the Horn of Africa particularly in Somalia.,Unrelated
2/9/2015,"@amb_a_mohammed: Kenya appreciates Norway's assistance in democratic dev'ment, human rights &amp; gender equality, energy sector &amp; green economy",Unrelated
2/9/2015,"CS @amb__mohammed today held bilateral talks with H.E. Hans Brattskar, State Secretary for Foreign Affairs of Norway.",Away
2/9/2015,"All of us must sustain engagement with #SouthSudanese leaders to ensure peace agreement is implemented, urges CS @AMB_A_Mohammed",Unrelated
2/9/2015,Violation of cessation of hostilities will no longer be tolerated' says CS @AMB_A_Mohammed at #SouthSudan conf,Unrelated
2/9/2015,CS @AMB_A_Mohammed leads off the discussion at the High-Level Event on the Humanitarian Crisis in #SouthSudan &amp; its Impact in the Region.,Unrelated
2/9/2015,CS @AMB_A_Mohammed urges leaders to find political solution in #SouthSudan -- follow @,Unrelated
2/7/2015,"CS @AMB_A_Mohammed:We explored invest/trade opportunities btn Kenya and Belarus,&amp; the need to est joint biz.council",Unrelated
2/7/2015,CS @AMB_A_Mohammed : talks with Vladimi focused on the need to establish diplomatic presence btn Kenya &amp; @BelarusMFA,Unrelated
2/7/2015,"CS @AMB_A_Mohammed held bilateral talks w/ Belarus Foreign Minister Vladimir Makei on the sideline of #MSC2015,Munich",Unrelated
2/7/2015,"...Federal Chancellor, Rep of Germany who delivered key note address, in a mtg of Foreign,Defence Ministers on security policy",Unrelated
2/6/2015,"CS @AMB_A_Mohammed arrives for the 51st Munich Security Conference at the Hotel Bayerishcer Hof in Munich,Germany",Unrelated
2/6/2015,CS @AMB_A_Mohammed was received at the Munich Airport by Kenyan Amb to Germany H.E Amb Joseph Magut,Unrelated
2/6/2015,"CS @AMB_A_Mohammed arrives in Munich, Germany where she will attend the 51th Munich Security Conference Feb 6-8,2015",Unrelated
2/6/2015,Kenya-Netherlands Launch 1.2m ICT Initiative:,Unrelated
2/3/2015,@amb__mohammed:Kenya is grateful to Iran for the 11km undersea pipeline that now supplies fresh water to Faza Island,Unrelated
2/3/2015,@amb_a_mohammed: Iranian investors are welcome to Kenya one of the most attractive investment destinations in Africa.,Unrelated
2/3/2015,@amb_a_Mohammed hosted visiting Iranian Foreign Affairs Minister Dr. Mohamed Javad at a luncheon in a Nairobi hotel.,Receive
2/2/2015,@amb_a_mohammed: We enlist support of Iranian Govt in fighting Al-Shabaab insurgents who continue to be a threat to peace in the region.9/10,Unrelated
2/2/2015,@amb_a_mohammed: Kenya calls for continued commitment by Inter'l Comm to end the Israeli-Palestinian conflict. 8/10,Unrelated
2/2/2015,@amb_a_mohammed: Kenya denounces the violence perpetrated by the Islamic State of Iraq and the Levant (ISIL). 6/10,Unrelated
2/2/2015,@amb_a_mohammed: On Iran’s nuclear programme Kenya recognizes inalienable right of states to develop atomic energy for peaceful purposes5/10,Unrelated
2/2/2015,@amb_a_mohammed: Kenya appeals to Iran to explore ways of addressing challenges facing tea exporters especially on profit repatriation. 4/10,Unrelated
2/2/2015,CS @AMB_A_Mohammed: Kenya &amp; Iran enjoy fraternal diplomatic and political ties which date back to 1971. 2/10,Unrelated
2/2/2015,CS @AMB_A_Mohammed today held bilateral talks with her visiting counterpart from Iran Dr. Mohamed Zarif Javad. 1/10,Receive
2/2/2015,"Tian Lin, China's Deputy Head of Mission in Kenya, makes remarks at traning of diplomats from EAC, IGAD &amp; Great Lakes",Unrelated
2/2/2015,"Amb. David Mutemi, Dir FSA opens a two-week course on China-Africa relations for mid/senior regional diplomats",Unrelated
1/31/2015,H.E. @UKenyatta &amp; President Salva Kiir discuss challenges to the peace process in South Sudan @HailemariamD,Unrelated
1/31/2015,@amb_a_mohammed: Held consultations with Parliamentary V-Minister of Japan Takashi Uto on sidelines of AU Summit. 1/5,Unrelated
1/30/2015,@amb_a_mohammed: Also discussed UN Security Council reforms &amp; Japan's offer to harmonise positions with AU bringing together G4 &amp; C-10. 4/5,Unrelated
1/30/2015,"H.E. @UKenyatta held bilateral talks with the Prime Minister of Sweden, Stefan Lofven in Addis Ababa, Ethiopia.",Away
1/30/2015,"H.E. @UKenyatta held bilateral talks with the newly elected President of Zambia, H.E. Edgar Lungu.",Away
1/30/2015,"H.E. @UKenyatta: At 24th Ordinary Session of Assembly of Heads of State &amp; Gov't of the AU in Addis Ababa, Ethiopia",Unrelated
1/30/2015,"@President_KE: H.E. @UKenyatta holds bilateral talks with the Prime Minister of Sweden, H.E. Stefan Lofven.",Away
1/30/2015,"Kenya elected VP of renewable energy agency @IRENA alongside New Zealand, Peru &amp; Kazakhstan. Energy CS D. Chirchir to hold seat. @jageyo",Unrelated
1/30/2015,Outgoing AU Chair &amp; Mauritania President Abdel Aziz said withdrawal of H.E @Ukenyatta ICC case a victory for Africa.,Unrelated
1/30/2015,"CS @amb_a_mohammed: Situation in Libya, destabilization in wider N. Africa &amp; worsening threat of Boko Haram &amp; Alshabaab is also on agenda.",Unrelated
1/29/2015,"CS @amb_a_mohammed receiving H.E. @Ukenyatta at Bole International Airport, Addis Ababa, Ethiopia.",Away
1/28/2015,"@amb_a_mohammed: Session chaired by @drTedros, deliberated on S. Sudan peace process ahead of Heads of State Summit.",Unrelated
1/28/2015,"@amb_a_mohammed held talks with Carlos Paranhos, Minister for Political Affairs of Brazil on sidelines of AU Summit.",Unrelated
1/28/2015,"CS @amb_a_mohammed briefs the media at sidelines of the 24th AU Summit currently underway in Addis Ababa, Ethiopia.",Unrelated
1/27/2015,CS @amb_a_mohammed: Kenya advocates for peaceful negotiations on future status of Kosovo. 5/5,Unrelated
1/27/2015,CS @amb_a_mohammed: Expressed support for the EU-mediated Serbia-Kosovo negotiations that are ongoing in Brussels. 4/5,Unrelated
1/27/2015,"CS @amb_a_mohammed: Held bilateral talks with First Vice Premier &amp; Minister for Foreign Affairs of Serbia, Mr. Ivica Dacic. 1/5",Away
1/27/2015,CS @amb_a_mohammed: Agreed to explore possibilities of making India's medical expertise more accessible to Kenyans. 2/4,Unrelated
1/27/2015,"CS @amb_a_mohammed held talks with Mr. Navtej Sarna, India's Vice-Minister of External Affairs on the sidelines of Africa Union Summit. 1/4",Unrelated
1/27/2015,Quinter Magambo approached MFA&amp;IT for help in obtaining her cert. from a college in India after trying since 2012,Unrelated
1/27/2015,Quinter Magambo receives her BCOM Cert. withheld in India for 2yrs from Peter Onyonyi of MFA&amp;IT Consular Directorate,Unrelated
1/26/2015,CS @amb_a_mohammed in consultation with Kenya's ambassador to Ethiopia Catherine Mwangi during AU Summit in Addis,Unrelated
1/26/2015,Uganda's Foreign Minister Henry Okello said his country demands withdrawal of ICC case facing DP @williamsruto just like H.E. @Ukenyatta.,Unrelated
1/26/2015,@amb_a_mohammed: Kenya is honoured to co-host with Denmark infomal event on countering&amp;preventing extremism in Africa,Unrelated
1/24/2015,"CS @Amb_A_Mohammed: Attended the WTO informal mini Ministerial Conference in Davos, Switzerland",Unrelated
